x,y,z,grades,litho,alter
10,8,15,2.6129649356916396,3.0,6.0
10,8,16,3.0539376939921135,3.0,5.0
10,8,17,4.104871646222298,3.0,5.0
10,8,18,4.27391099689212,3.0,4.0
10,8,19,4.186337529601118,3.0,4.0
10,8,20,4.72813127248997,3.0,4.0
10,9,1,5.211101695275039,3.0,5.0
10,9,2,5.303240607636297,3.0,5.0
10,9,3,3.6600099627994416,3.0,5.0
10,9,4,1.6273737682233191,3.0,5.0
10,9,5,1.5442828025348572,3.0,4.0
10,9,6,3.1779947781308184,2.0,4.0
10,9,7,4.2865787155376776,2.0,4.0
10,9,8,4.29854514264331,2.0,4.0
10,9,9,4.1833609508383915,3.0,4.0
10,9,10,3.9270259279929367,3.0,5.0
10,9,11,3.4172581054370044,3.0,6.0
10,9,12,3.5607655926606716,3.0,7.0
10,9,13,3.9633774939095594,4.0,7.0
10,9,14,3.0793998671988634,4.0,7.0
10,9,15,1.859740221291144,4.0,6.0
10,9,16,2.4831103773874323,4.0,6.0
10,9,17,4.019047940076368,4.0,5.0
10,9,18,4.45511837076639,4.0,5.0
10,9,19,4.468760239754995,3.0,4.0
10,9,20,4.880240671669073,4.0,4.0
10,10,1,4.4448126123224645,3.0,5.0
10,10,2,4.411939102217004,3.0,5.0
10,10,3,3.017568067087148,3.0,4.0
10,10,4,1.4164898140573894,3.0,4.0
10,10,5,1.3688709323224488,2.0,4.0
10,10,6,2.6392863454133573,2.0,3.0
10,10,7,3.4937483198141344,2.0,3.0
10,10,8,3.3338847355050203,3.0,3.0
10,10,9,3.0438203611221892,3.0,3.0
10,10,10,3.0811283339117925,3.0,4.0
10,10,11,3.374645787720316,3.0,6.0
10,10,12,4.15790580110329,4.0,6.0
10,10,13,4.689135347993828,4.0,7.0
10,10,14,3.5946560825874254,4.0,6.0
10,10,15,2.0621336605107796,4.0,6.0
10,10,16,2.5083160557559614,4.0,5.0
10,10,17,4.088661930423391,4.0,5.0
10,10,18,4.61914126488815,4.0,5.0
10,10,19,4.5790190887024815,4.0,5.0
10,10,20,4.71373381903373,4.0,5.0
10,11,1,4.3093869829395555,3.0,5.0
10,11,2,4.184782230024835,3.0,4.0
10,11,3,3.1538694737595367,3.0,4.0
10,11,4,2.060858156879897,2.0,4.0
10,11,5,1.9349012518716497,2.0,3.0
10,11,6,2.7092652011713954,2.0,3.0
10,11,7,3.313237591324431,2.0,2.0
10,11,8,2.9591994269136155,2.0,2.0
10,11,9,2.309034073799268,3.0,3.0
10,11,10,2.425763684172977,3.0,4.0
10,11,11,3.353747513721427,3.0,5.0
10,11,12,4.640681010675446,4.0,5.0
10,11,13,5.425568560843306,4.0,6.0
10,11,14,4.556848666690215,4.0,5.0
10,11,15,2.912041284431966,5.0,5.0
10,11,16,2.869660339271311,5.0,4.0
10,11,17,4.175256042679205,4.0,4.0
10,11,18,4.737972196743434,4.0,4.0
10,11,19,4.536931056169479,4.0,5.0
10,11,20,4.29290705436693,4.0,5.0
10,12,1,4.738360848089787,3.0,4.0
10,12,2,4.5055941882243395,3.0,4.0
10,12,3,3.7209832326967685,2.0,3.0
10,12,4,3.0174030361549837,2.0,3.0
10,12,5,2.8387545890912618,2.0,3.0
10,12,6,3.346425636794314,2.0,3.0
10,12,7,3.9460377860918707,2.0,2.0
10,12,8,3.4640877510121344,2.0,2.0
10,12,9,2.2689515455846614,3.0,2.0
10,12,10,2.0182661126673263,3.0,3.0
10,12,11,3.0039229952245687,3.0,3.0
10,12,12,4.419463277237018,4.0,4.0
10,12,13,5.56031990305909,4.0,4.0
10,12,14,5.3380992988743685,5.0,4.0
10,12,15,3.818815128112678,5.0,3.0
10,12,16,3.1641584476217215,5.0,3.0
10,12,17,4.027504706149598,5.0,3.0
10,12,18,4.570270069119835,4.0,4.0
10,12,19,4.154223432325842,4.0,5.0
10,12,20,3.576950828523143,4.0,5.0
10,13,1,5.191592463489488,3.0,3.0
10,13,2,4.736263793316183,2.0,3.0
10,13,3,4.007006026878665,2.0,3.0
10,13,4,3.5902707987835525,2.0,3.0
10,13,5,3.5546133265015127,2.0,3.0
10,13,6,4.172955217365619,2.0,3.0
10,13,7,5.018229134409902,2.0,2.0
10,13,8,4.509157745185212,2.0,2.0
10,13,9,2.7426591052649165,3.0,2.0
10,13,10,1.7872291965079503,3.0,2.0
10,13,11,2.2728197028112938,3.0,2.0
10,13,12,3.4597554166778006,4.0,3.0
10,13,13,4.954593323427573,4.0,3.0
10,13,14,5.549325755614806,5.0,3.0
10,13,15,4.325662100693793,5.0,2.0
10,13,16,3.1264527209271105,5.0,2.0
10,13,17,3.4835099900726747,4.0,3.0
10,13,18,3.9215915596280597,4.0,3.0
10,13,19,3.350899494294789,4.0,5.0
10,13,20,2.6901804990138887,4.0,5.0
10,14,1,5.163237968046355,3.0,3.0
10,14,2,4.40120502718974,2.0,3.0
10,14,3,3.676912654055927,2.0,3.0
10,14,4,3.556316536978248,1.0,3.0
10,14,5,3.81212251589497,1.0,3.0
10,14,6,4.660834060698215,2.0,3.0
10,14,7,5.715733074743792,2.0,2.0
10,14,8,5.24288938353045,2.0,2.0
10,14,9,3.1617034682205882,3.0,1.0
10,14,10,1.6248302790067304,3.0,2.0
10,14,11,1.516960807668299,3.0,2.0
10,14,12,2.369133171412326,4.0,2.0
10,14,13,4.060639039687567,4.0,2.0
10,14,14,5.276115784107963,5.0,2.0
10,14,15,4.402701386117032,5.0,2.0
10,14,16,2.906724371367096,4.0,2.0
10,14,17,2.8313302528253272,4.0,2.0
10,14,18,3.1322932243103523,4.0,3.0
10,14,19,2.5724513490029812,3.0,4.0
10,14,20,2.0835346909316583,3.0,5.0
10,15,1,4.52841725239061,2.0,3.0
10,15,2,3.57154123751656,2.0,3.0
10,15,3,3.0154958621775174,1.0,3.0
10,15,4,3.2557364944942866,1.0,3.0
10,15,5,3.7413583328447584,1.0,3.0
10,15,6,4.577302765402445,1.0,3.0
10,15,7,5.529904873730342,2.0,3.0
10,15,8,5.086520105751278,2.0,2.0
10,15,9,3.1058476277519,2.0,2.0
10,15,10,1.499999840252714,3.0,2.0
10,15,11,1.1674651428776355,3.0,2.0
10,15,12,1.808583465922085,4.0,2.0
10,15,13,3.4135338563275166,4.0,2.0
10,15,14,4.814889959398478,4.0,2.0
10,15,15,4.311372452809305,4.0,1.0
10,15,16,2.950529978053388,4.0,1.0
10,15,17,2.733428191002343,4.0,2.0
10,15,18,3.0100200569505855,3.0,3.0
10,15,19,2.6056796011616052,3.0,4.0
10,15,20,2.2496740950010765,3.0,5.0
10,16,1,3.531577055000339,2.0,3.0
10,16,2,2.6790545827244934,2.0,4.0
10,16,3,2.5306149071269464,1.0,4.0
10,16,4,3.14807773076274,1.0,4.0
10,16,5,3.693887351845287,1.0,4.0
10,16,6,4.246262059109416,1.0,3.0
10,16,7,4.839104440653941,2.0,3.0
10,16,8,4.376533997500971,2.0,2.0
10,16,9,2.759024675676843,2.0,2.0
10,16,10,1.5198189602510674,3.0,2.0
10,16,11,1.35247512172411,3.0,2.0
10,16,12,1.9010039758638957,3.0,2.0
10,16,13,3.11352856297865,4.0,2.0
10,16,14,4.285024981802071,4.0,2.0
10,16,15,4.207437789366871,4.0,2.0
10,16,16,3.484696425908365,4.0,1.0
10,16,17,3.5608771699993618,3.0,2.0
10,16,18,4.021136184674639,3.0,3.0
10,16,19,3.782920029471641,2.0,4.0
10,16,20,3.2101630061770177,2.0,5.0
10,17,1,2.608192164081473,2.0,4.0
10,17,2,2.1526182580751456,2.0,4.0
10,17,3,2.4981447488463724,2.0,4.0
10,17,4,3.3825309860197645,1.0,4.0
10,17,5,3.8992783469979377,1.0,4.0
10,17,6,4.219653955681218,1.0,3.0
10,17,7,4.528531704934994,2.0,3.0
10,17,8,4.02057962981485,2.0,2.0
10,17,9,2.7055069385344543,2.0,2.0
10,17,10,1.831357828016614,2.0,2.0
10,17,11,1.8484882670148544,3.0,2.0
10,17,12,2.245965131731791,3.0,3.0
10,17,13,2.867682654802721,4.0,3.0
10,17,14,3.5890074145155797,4.0,2.0
10,17,15,3.968137047389681,4.0,2.0
10,17,16,4.199598552852162,3.0,2.0
10,17,17,4.886841834863756,3.0,2.0
10,17,18,5.657769391781604,2.0,3.0
10,17,19,5.489904265819611,2.0,4.0
10,17,20,4.388273161409587,2.0,5.0
10,18,1,2.1893432030058557,2.0,4.0
10,18,2,2.225464169123471,2.0,5.0
10,18,3,2.8760079200125928,2.0,5.0
10,18,4,3.763978070888595,2.0,5.0
10,18,5,4.24460216644869,2.0,4.0
10,18,6,4.639416167102745,2.0,3.0
10,18,7,4.995951581930026,2.0,3.0
10,18,8,4.501965603191248,2.0,3.0
10,18,9,3.2757678474698606,2.0,2.0
10,18,10,2.440595142868461,2.0,2.0
10,18,11,2.3279630801296314,3.0,2.0
10,18,12,2.4001471059792,3.0,3.0
10,18,13,2.4223209346130314,4.0,3.0
10,18,14,2.677531467963899,4.0,3.0
10,18,15,3.416268290135706,4.0,2.0
10,18,16,4.5464657758703,3.0,2.0
10,18,17,5.830070973626665,3.0,2.0
10,18,18,6.832694312025289,2.0,3.0
10,18,19,6.662127076693472,1.0,4.0
10,18,20,5.103133955638192,1.0,4.0
10,19,1,2.4807531886696146,2.0,5.0
10,19,2,2.8625561854889137,2.0,5.0
10,19,3,3.4379964059840917,2.0,5.0
10,19,4,3.986901730655657,2.0,5.0
10,19,5,4.366444995546644,2.0,4.0
10,19,6,5.0316439179760835,2.0,3.0
10,19,7,5.715034675123634,2.0,3.0
10,19,8,5.404375683386409,2.0,3.0
10,19,9,4.217891920395178,2.0,2.0
10,19,10,3.168313986837296,2.0,2.0
10,19,11,2.6169100679795,3.0,2.0
10,19,12,2.2554350821223217,3.0,3.0
10,19,13,1.8369880854940437,3.0,3.0
10,19,14,1.7289340060492235,4.0,3.0
10,19,15,2.6211823559344585,3.0,2.0
10,19,16,4.3029982892220335,3.0,2.0
10,19,17,5.877237890702043,2.0,2.0
10,19,18,6.876316662397665,2.0,3.0
10,19,19,6.734934362648403,1.0,3.0
10,19,20,5.148308011790726,1.0,4.0
10,20,1,3.2929824086981143,2.0,5.0
10,20,2,3.7206101216038063,3.0,5.0
10,20,3,3.8719719642349473,3.0,5.0
10,20,4,3.852451282391549,3.0,4.0
10,20,5,3.993185180938808,3.0,4.0
10,20,6,4.820245644008065,2.0,3.0
10,20,7,5.862422338420564,2.0,3.0
10,20,8,5.946984402915664,2.0,3.0
10,20,9,5.0005278691189385,2.0,2.0
10,20,10,3.7768031981531003,2.0,2.0
10,20,11,2.7443931085143394,3.0,2.0
10,20,12,2.0180700313980418,3.0,3.0
10,20,13,1.394940539058854,3.0,3.0
10,20,14,1.075131194024633,4.0,3.0
10,20,15,1.9349599824769492,3.0,3.0
10,20,16,3.7632448443887303,3.0,2.0
10,20,17,5.244068452121585,2.0,2.0
10,20,18,6.0006433256352505,2.0,2.0
10,20,19,5.978482927144938,1.0,3.0
10,20,20,4.803091123739501,1.0,4.0
11,1,1,5.0556613274841755,4.0,3.0
11,1,2,4.733759692253869,4.0,3.0
11,1,3,4.376419871334955,3.0,2.0
11,1,4,4.045615485019108,3.0,2.0
11,1,5,4.105985744904712,3.0,2.0
11,1,6,4.892471379715302,3.0,2.0
11,1,7,5.3789278095420965,3.0,3.0
11,1,8,4.541006370033137,3.0,4.0
11,1,9,3.504828972313934,3.0,4.0
11,1,10,3.6673213994857257,3.0,5.0
11,1,11,4.153494379810706,3.0,5.0
11,1,12,3.8513323588519106,2.0,5.0
11,1,13,3.5859599576679795,2.0,5.0
11,1,14,3.953857325710494,2.0,5.0
11,1,15,4.160298920301086,2.0,4.0
11,1,16,4.344654550730829,2.0,4.0
11,1,17,5.406757931405255,3.0,4.0
11,1,18,6.560190971361687,3.0,4.0
11,1,19,6.5262630677119065,3.0,4.0
11,1,20,5.718304470044305,3.0,4.0
11,2,1,5.10353422753068,3.0,3.0
11,2,2,5.032601354166306,3.0,3.0
11,2,3,4.69610540125125,3.0,2.0
11,2,4,4.185096242736202,3.0,2.0
11,2,5,4.146448407265285,3.0,2.0
11,2,6,4.929679890036643,3.0,2.0
11,2,7,5.474124131072769,3.0,2.0
11,2,8,4.694165063632699,3.0,3.0
11,2,9,3.4318396368326587,3.0,4.0
11,2,10,3.152688510956205,3.0,5.0
11,2,11,3.4664566922889675,2.0,5.0
11,2,12,3.3017843286990716,2.0,5.0
11,2,13,3.2586067470279967,2.0,5.0
11,2,14,4.0261369496319155,2.0,5.0
11,2,15,4.669480838425914,2.0,4.0
11,2,16,4.902486861403692,2.0,4.0
11,2,17,5.7043180380218805,2.0,4.0
11,2,18,6.563741572079959,3.0,3.0
11,2,19,6.130838559872001,3.0,3.0
11,2,20,4.9186556660361935,3.0,4.0
11,3,1,5.049852732506421,3.0,3.0
11,3,2,5.148142780010867,3.0,3.0
11,3,3,4.77521671071828,3.0,2.0
11,3,4,4.118491981592961,3.0,2.0
11,3,5,4.020753127860563,2.0,1.0
11,3,6,4.772377295979492,2.0,1.0
11,3,7,5.347961687607971,2.0,2.0
11,3,8,4.775566976048785,2.0,3.0
11,3,9,3.6002616562469045,3.0,4.0
11,3,10,3.0804665017106436,3.0,5.0
11,3,11,3.2362032790165003,2.0,5.0
11,3,12,3.250707834487674,2.0,5.0
11,3,13,3.4923992441265663,2.0,5.0
11,3,14,4.585015036355293,2.0,5.0
11,3,15,5.553501361029165,2.0,5.0
11,3,16,5.741486081050948,2.0,4.0
11,3,17,6.014372581603965,2.0,3.0
11,3,18,6.199266793847848,2.0,3.0
11,3,19,5.230473488896066,2.0,3.0
11,3,20,3.828853454148789,2.0,4.0
11,4,1,5.195089423797446,3.0,3.0
11,4,2,5.196413119700033,3.0,3.0
11,4,3,4.638735554409095,3.0,3.0
11,4,4,3.8721775400218554,3.0,2.0
11,4,5,3.7945315466830216,2.0,2.0
11,4,6,4.557695040993197,2.0,1.0
11,4,7,5.18042906208249,2.0,2.0
11,4,8,4.90646638881867,2.0,3.0
11,4,9,4.047644775899548,2.0,4.0
11,4,10,3.452994500748296,3.0,5.0
11,4,11,3.388739848863114,3.0,5.0
11,4,12,3.4800772225138132,2.0,6.0
11,4,13,3.9641273240281767,2.0,6.0
11,4,14,5.236929852364853,2.0,5.0
11,4,15,6.341905909487982,2.0,5.0
11,4,16,6.432907567230245,2.0,4.0
11,4,17,6.1578471410582845,2.0,3.0
11,4,18,5.63175303493508,2.0,3.0
11,4,19,4.284977616047611,2.0,3.0
11,4,20,3.0520003018238735,2.0,4.0
11,5,1,5.617419935907041,3.0,4.0
11,5,2,5.412418497777992,3.0,4.0
11,5,3,4.583160143111069,3.0,3.0
11,5,4,3.6702382535624425,3.0,3.0
11,5,5,3.6171363536518584,2.0,2.0
11,5,6,4.431694079571257,2.0,2.0
11,5,7,5.093588261043568,2.0,2.0
11,5,8,5.072080287244099,2.0,3.0
11,5,9,4.587988638809806,2.0,4.0
11,5,10,4.002082806376867,3.0,5.0
11,5,11,3.639083676106069,3.0,6.0
11,5,12,3.679913722045989,3.0,6.0
11,5,13,4.316574543894768,2.0,6.0
11,5,14,5.523566679578059,2.0,5.0
11,5,15,6.45366782586163,2.0,5.0
11,5,16,6.4440299244635035,2.0,4.0
11,5,17,5.909196471742262,2.0,3.0
11,5,18,5.018574206949291,2.0,3.0
11,5,19,3.6945759827991944,2.0,3.0
11,5,20,2.9811535163781944,2.0,4.0
11,6,1,6.015926153041482,3.0,5.0
11,6,2,5.784583903309775,3.0,4.0
11,6,3,4.718663252780985,3.0,4.0
11,6,4,3.560828882593496,3.0,4.0
11,6,5,3.474611926987685,2.0,3.0
11,6,6,4.381645550601304,2.0,3.0
11,6,7,5.0765486378910385,2.0,3.0
11,6,8,5.186079173633146,2.0,4.0
11,6,9,4.987167159012551,2.0,4.0
11,6,10,4.400485692356393,3.0,5.0
11,6,11,3.694987653790875,3.0,6.0
11,6,12,3.6184936346509895,3.0,6.0
11,6,13,4.302615237945459,3.0,6.0
11,6,14,5.142849633632101,3.0,6.0
11,6,15,5.5922508460130915,3.0,5.0
11,6,16,5.618479540758498,3.0,4.0
11,6,17,5.349927672944676,3.0,4.0
11,6,18,4.612844170008081,3.0,3.0
11,6,19,3.675891305489647,3.0,4.0
11,6,20,3.5765694158333496,3.0,4.0
11,7,1,5.961798549191043,3.0,5.0
11,7,2,5.966808003653158,3.0,5.0
11,7,3,4.766679781435625,3.0,5.0
11,7,4,3.315338835554819,3.0,4.0
11,7,5,3.189460309842006,2.0,4.0
11,7,6,4.266132701612224,2.0,4.0
11,7,7,5.042882491043436,2.0,4.0
11,7,8,5.200156056262614,2.0,4.0
11,7,9,5.134644489256695,2.0,5.0
11,7,10,4.481639196958854,3.0,6.0
11,7,11,3.46960124653733,3.0,6.0
11,7,12,3.299931723693364,3.0,7.0
11,7,13,3.929656400052329,3.0,7.0
11,7,14,4.160203539135722,3.0,6.0
11,7,15,3.987693297141136,3.0,6.0
11,7,16,4.297384038228765,3.0,5.0
11,7,17,4.787103065348913,3.0,4.0
11,7,18,4.560919761482649,3.0,4.0
11,7,19,4.0985914291315195,3.0,4.0
11,7,20,4.406123081140902,3.0,4.0
11,8,1,5.343111552488632,3.0,5.0
11,8,2,5.652145667219304,3.0,6.0
11,8,3,4.431798882766086,3.0,5.0
11,8,4,2.8004399077602926,3.0,5.0
11,8,5,2.7178926299149415,3.0,5.0
11,8,6,4.001153924631233,2.0,4.0
11,8,7,4.896481861537504,2.0,4.0
11,8,8,5.062752559892504,2.0,4.0
11,8,9,4.982394533022498,3.0,5.0
11,8,10,4.239429712167878,3.0,6.0
11,8,11,3.1219432282204727,3.0,6.0
11,8,12,3.021990941229471,3.0,7.0
11,8,13,3.5680492390531935,4.0,7.0
11,8,14,3.119736375418792,4.0,7.0
11,8,15,2.352120020433243,4.0,6.0
11,8,16,3.054479250977078,4.0,5.0
11,8,17,4.405628568228351,4.0,5.0
11,8,18,4.675279132102484,3.0,4.0
11,8,19,4.503647086019441,3.0,4.0
11,8,20,4.925618810400183,3.0,4.0
11,9,1,4.491260279436355,4.0,6.0
11,9,2,4.949765304055011,4.0,6.0
11,9,3,3.853772462259404,3.0,5.0
11,9,4,2.3150833049533,3.0,5.0
11,9,5,2.3497798969572212,3.0,5.0
11,9,6,3.7010546101106527,2.0,4.0
11,9,7,4.610903199267127,2.0,4.0
11,9,8,4.701375669842789,2.0,4.0
11,9,9,4.470488783081965,3.0,4.0
11,9,10,3.7223134688639656,3.0,5.0
11,9,11,2.8827756812190777,3.0,6.0
11,9,12,3.156399391162675,4.0,7.0
11,9,13,3.737383616450173,4.0,7.0
11,9,14,2.7745328822109405,4.0,7.0
11,9,15,1.4977857413855236,4.0,6.0
11,9,16,2.344415233923846,4.0,6.0
11,9,17,4.157173359294644,4.0,5.0
11,9,18,4.6145357082158185,4.0,5.0
11,9,19,4.4684789744019024,4.0,4.0
11,9,20,4.836451052819812,4.0,4.0
11,10,1,3.85367421278302,4.0,6.0
11,10,2,4.280810598121878,3.0,6.0
11,10,3,3.49654820524475,3.0,5.0
11,10,4,2.3477267306547,3.0,5.0
11,10,5,2.475390173468655,3.0,4.0
11,10,6,3.621789265729622,2.0,4.0
11,10,7,4.3432096352568585,2.0,3.0
11,10,8,4.2123308275610665,3.0,3.0
11,10,9,3.691831201666772,3.0,3.0
11,10,10,3.044005278839033,3.0,4.0
11,10,11,2.829609607393297,4.0,5.0
11,10,12,3.7351595679301157,4.0,6.0
11,10,13,4.56963587529296,4.0,7.0
11,10,14,3.457718988161644,5.0,6.0
11,10,15,1.774303716994729,5.0,6.0
11,10,16,2.2702702597149056,5.0,5.0
11,10,17,3.9294997495452537,5.0,5.0
11,10,18,4.264018221902339,4.0,5.0
11,10,19,3.9669879920274975,4.0,4.0
11,10,20,4.234298697925985,4.0,4.0
11,11,1,3.6265373117127098,4.0,5.0
11,11,2,3.9430718316105438,3.0,5.0
11,11,3,3.5987312104119553,3.0,5.0
11,11,4,2.991197053211472,3.0,4.0
11,11,5,3.1415730030146505,3.0,4.0
11,11,6,3.938366977267427,2.0,3.0
11,11,7,4.408363168435306,2.0,2.0
11,11,8,3.9754559620979166,3.0,2.0
11,11,9,3.036519401778955,3.0,2.0
11,11,10,2.4329211237152952,3.0,3.0
11,11,11,2.812596138255187,4.0,4.0
11,11,12,4.277226088561535,4.0,5.0
11,11,13,5.51328506295083,5.0,5.0
11,11,14,4.696399248835121,5.0,5.0
11,11,15,2.7877552324156483,5.0,5.0
11,11,16,2.5582028338758818,5.0,5.0
11,11,17,3.6606757523056412,5.0,4.0
11,11,18,3.775820969486662,4.0,4.0
11,11,19,3.271078028119874,4.0,4.0
11,11,20,3.411390195668985,4.0,4.0
11,12,1,3.7163466940602685,3.0,5.0
11,12,2,3.8740504878089,3.0,4.0
11,12,3,3.899792448599583,3.0,4.0
11,12,4,3.7695197864914682,2.0,4.0
11,12,5,3.9412329041933307,2.0,3.0
11,12,6,4.5520613361847735,2.0,2.0
11,12,7,4.97688613418522,2.0,2.0
11,12,8,4.326689361997417,3.0,1.0
11,12,9,2.9103378371345268,3.0,2.0
11,12,10,2.095845415830298,3.0,2.0
11,12,11,2.585887993844864,4.0,3.0
11,12,12,4.1559891376876665,4.0,4.0
11,12,13,5.758261832844533,5.0,4.0
11,12,14,5.59824393182545,5.0,4.0
11,12,15,3.756020140472258,5.0,4.0
11,12,16,2.79747029111088,5.0,3.0
11,12,17,3.3124491877891025,5.0,4.0
11,12,18,3.278308182701705,4.0,4.0
11,12,19,2.5702156994433585,4.0,4.0
11,12,20,2.5721093291627293,4.0,5.0
11,13,1,3.914666577422509,3.0,4.0
11,13,2,3.8027314622133734,3.0,4.0
11,13,3,3.953983925534831,2.0,4.0
11,13,4,4.116585573899615,2.0,3.0
11,13,5,4.389930254078698,2.0,3.0
11,13,6,5.117744893632235,2.0,2.0
11,13,7,5.765081497291176,2.0,2.0
11,13,8,5.06887429797257,2.0,1.0
11,13,9,3.2546312351126367,3.0,1.0
11,13,10,2.002525153310585,3.0,1.0
11,13,11,2.0457187292330046,4.0,2.0
11,13,12,3.218020476013871,4.0,3.0
11,13,13,5.027999911140209,5.0,3.0
11,13,14,5.672279757129985,5.0,2.0
11,13,15,4.2016833248718894,5.0,2.0
11,13,16,2.8134559727610995,5.0,2.0
11,13,17,2.910734155254281,5.0,3.0
11,13,18,2.7794728978421324,4.0,4.0
11,13,19,1.8973852204763197,4.0,4.0
11,13,20,1.8283544333116093,4.0,5.0
11,14,1,4.010143781815597,3.0,3.0
11,14,2,3.518965689393076,2.0,3.0
11,14,3,3.59014095324754,2.0,3.0
11,14,4,3.9158168082181533,2.0,3.0
11,14,5,4.3505116444762155,2.0,3.0
11,14,6,5.293380988225727,2.0,2.0
11,14,7,6.173939669650344,2.0,2.0
11,14,8,5.530450650065479,2.0,1.0
11,14,9,3.552930612304885,2.0,1.0
11,14,10,1.9439695655024685,3.0,1.0
11,14,11,1.3979630898123645,3.0,1.0
11,14,12,2.0133144339410873,4.0,2.0
11,14,13,3.8656313643223537,5.0,2.0
11,14,14,5.185716089537519,5.0,2.0
11,14,15,4.259074226556453,5.0,1.0
11,14,16,2.815631780825273,5.0,2.0
11,14,17,2.661250024715958,4.0,2.0
11,14,18,2.4130267063699185,4.0,3.0
11,14,19,1.433967346522945,3.0,4.0
11,14,20,1.4025408236557575,3.0,5.0
11,15,1,3.8423593629567447,3.0,3.0
11,15,2,3.009686096403296,2.0,3.0
11,15,3,3.0102288514312754,2.0,3.0
11,15,4,3.504656718165286,1.0,3.0
11,15,5,4.06043613172421,1.0,3.0
11,15,6,5.01080822467079,2.0,3.0
11,15,7,5.862731000154783,2.0,2.0
11,15,8,5.26851538910932,2.0,1.0
11,15,9,3.435368081700684,2.0,1.0
11,15,10,1.8554573015073021,3.0,1.0
11,15,11,1.0728939421526311,3.0,1.0
11,15,12,1.3493328258389696,4.0,2.0
11,15,13,3.081867201830326,4.0,2.0
11,15,14,4.711727386535953,5.0,1.0
11,15,15,4.319376679209244,5.0,1.0
11,15,16,3.1355098733467965,5.0,1.0
11,15,17,2.8833192611092917,4.0,2.0
11,15,18,2.550243374656436,3.0,3.0
11,15,19,1.6094518619282154,3.0,4.0
11,15,20,1.6056865135927012,3.0,5.0
11,16,1,3.4198635412804155,2.0,3.0
11,16,2,2.467446599189803,2.0,4.0
11,16,3,2.5610313393690083,1.0,4.0
11,16,4,3.271967499202028,1.0,4.0
11,16,5,3.836879630616971,1.0,3.0
11,16,6,4.5348820203876254,1.0,3.0
11,16,7,5.141264561246453,2.0,2.0
11,16,8,4.600131651117756,2.0,2.0
11,16,9,3.1284111229823477,2.0,1.0
11,16,10,1.942067374358762,2.0,1.0
11,16,11,1.3717027853403914,3.0,1.0
11,16,12,1.5790284734217521,3.0,2.0
11,16,13,2.980627898825715,4.0,2.0
11,16,14,4.473270372460559,4.0,2.0
11,16,15,4.510397368159789,4.0,1.0
11,16,16,3.8383241372672456,4.0,1.0
11,16,17,3.7110499018187735,3.0,2.0
11,16,18,3.462599783541705,3.0,3.0
11,16,19,2.686811130485026,2.0,4.0
11,16,20,2.4952993381353146,2.0,5.0
11,17,1,2.9894713758406493,2.0,4.0
11,17,2,2.2090622717709527,2.0,4.0
11,17,3,2.503590594763651,1.0,4.0
11,17,4,3.3671998515907076,1.0,4.0
11,17,5,3.8311111641306304,1.0,3.0
11,17,6,4.238947535155044,2.0,3.0
11,17,7,4.676298207694874,2.0,3.0
11,17,8,4.265547965991254,2.0,2.0
11,17,9,3.1538282127753674,2.0,2.0
11,17,10,2.3880511365723907,2.0,2.0
11,17,11,2.1497272518944204,3.0,2.0
11,17,12,2.3265626292392096,3.0,2.0
11,17,13,3.179830661776588,4.0,2.0
11,17,14,4.219523210400993,4.0,2.0
11,17,15,4.601004790058116,4.0,2.0
11,17,16,4.627565573048569,3.0,1.0
11,17,17,4.876194059544122,3.0,2.0
11,17,18,4.912080697728563,2.0,2.0
11,17,19,4.332899078173725,2.0,3.0
11,17,20,3.678794411914967,2.0,4.0
11,18,1,2.8723008944626613,2.0,5.0
11,18,2,2.475252220988971,2.0,5.0
11,18,3,2.903179584126719,2.0,5.0
11,18,4,3.7078750931797346,2.0,4.0
11,18,5,3.988614259710901,2.0,4.0
11,18,6,4.262063241527025,2.0,3.0
11,18,7,4.787895880183422,2.0,3.0
11,18,8,4.602286001326441,2.0,2.0
11,18,9,3.6832387638540616,2.0,2.0
11,18,10,3.0608421166574646,2.0,2.0
11,18,11,2.9221977447793788,2.0,2.0
11,18,12,2.917102974598505,3.0,3.0
11,18,13,3.1334657311833416,3.0,3.0
11,18,14,3.6474566115991705,3.0,3.0
11,18,15,4.321567996980126,3.0,2.0
11,18,16,5.092088580905049,3.0,2.0
11,18,17,5.831653042545975,2.0,2.0
11,18,18,6.2014917639688285,2.0,2.0
11,18,19,5.767514150175033,1.0,3.0
11,18,20,4.59860894098493,1.0,4.0
11,19,1,3.1911161690229366,2.0,5.0
11,19,2,3.2127260553685284,2.0,5.0
11,19,3,3.586991346783272,2.0,5.0
11,19,4,4.092442295890818,2.0,4.0
11,19,5,4.120026289329447,2.0,4.0
11,19,6,4.361217178836606,2.0,3.0
11,19,7,5.117498483301871,2.0,3.0
11,19,8,5.208554930847756,2.0,2.0
11,19,9,4.368150109305527,2.0,2.0
11,19,10,3.6373299091045412,2.0,2.0
11,19,11,3.3339897275135657,2.0,2.0
11,19,12,3.044097488630489,3.0,3.0
11,19,13,2.729693389184667,3.0,3.0
11,19,14,2.812003010147281,3.0,3.0
11,19,15,3.674295711386515,3.0,3.0
11,19,16,5.012161155252318,3.0,2.0
11,19,17,6.106651211534866,2.0,2.0
11,19,18,6.65969656791384,1.0,2.0
11,19,19,6.344123354055485,1.0,3.0
